Wall time,Step,Value
1701678695.6262,23143,1121700.625
1701678702.860042,23148,1121480.375
1701678708.701769,23152,1121306.0
1701678717.384348,23158,1121046.25
1701678752.64196,23182,1120003.125
1701678767.336079,23192,1119568.25
1701678807.958048,23218,1118436.875
1701678810.905672,23220,1118349.625
1701678873.977169,23263,1116476.25
1701678907.489941,23286,1115479.875
1701678960.059582,23320,1114008.5
1701678984.809715,23337,1113273.625
1701679019.698041,23361,1112240.125
1701679047.402057,23380,1111424.25
1701679067.872554,23394,1110823.875
1701679118.892815,23427,1109409.75
1701679286.750929,23540,1104599.875
1701679358.074802,23589,1102522.875
1701679450.101538,23650,1099958.25
1701679479.496556,23670,1099117.125
1701679495.646568,23681,1098659.0
1701679527.718215,23701,1097817.375
1701679615.583683,23761,1095311.5
1701679634.663101,23774,1094772.5
1701679691.619995,23811,1093238.75
1701679720.979968,23831,1092414.0
1701679737.084412,23842,1091959.375
1701679866.086668,23928,1088416.0
1701679880.631948,23938,1088008.25
1701680010.759632,24025,1084454.375
1701680089.361621,24079,1082267.625
1701680146.310264,24116,1080773.375
1701680149.220814,24118,1080693.375
1701680191.679362,24147,1079520.125
1701680248.907944,24186,1077947.25
1701680321.954144,24234,1076024.75
1701680391.900682,24282,1074110.5
1701680394.81714,24284,1074032.0
1701680406.581942,24292,1073713.75
1701680453.557483,24322,1072521.25
1701680487.234954,24345,1071607.125
1701680507.805364,24359,1071054.625
1701680594.639531,24416,1068801.0
1701680738.791413,24512,1065035.0
1701680805.338385,24557,1063277.625
1701680811.173812,24561,1063122.875
1701680901.752017,24621,1060791.875
1701680970.750066,24667,1059012.375
1701681014.535686,24697,1057857.5
1701681049.382166,24719,1057009.625
1701681061.051847,24727,1056703.375
1701681154.412529,24790,1054292.5
1701681244.072668,24849,1052043.375
1701681287.856586,24879,1050904.0
1701681311.258927,24895,1050299.5
1701681322.810385,24901,1050073.625
